nome_municipio,sigla_uf,nome_regiao,taxa_prevista,meta,total_alunos,taxa_prevista_pct,gap_meta,em_risco
Teófilo Otoni,MG,Sudeste,0.6654243,55.57,102,66.54243,10.972427062988281,False
Romelândia,SC,Sul,0.67669606,56.69,10,67.66961,10.979609069824221,False
Rio da Conceição,TO,Norte,0.3545057,24.46,4,35.45057,10.99056915283203,False
Brasileira,PI,Nordeste,0.51066035,40.07,8,51.066036,10.996036224365234,False
Sátiro Dias,BA,Nordeste,0.33021235,22.02,11,33.021236,11.001236419677735,False
Nova Independência,SP,Sudeste,0.6577262,54.76,1,65.77262,11.012621154785158,False
Três Corações,MG,Sudeste,0.66533995,55.519999999999996,47,66.534,11.013996582031254,False
Turmalina,MG,Sudeste,0.69288653,58.26,25,69.28865,11.028650512695314,False
Miraíma,CE,Nordeste,0.910519,80.0,21,91.0519,11.051902770996094,False
Israelândia,GO,Centro-Oeste,0.9105552,80.0,2,91.05552,11.055519104003906,False
Ivolândia,GO,Centro-Oeste,0.9105552,80.0,3,91.05552,11.055519104003906,False
Passos Maia,SC,Sul,0.65370554,54.31,7,65.37055,11.060552062988279,False
Visconde do Rio Branco,MG,Sudeste,0.713226,60.26,34,71.3226,11.062601318359377,False
Ubajara,CE,Nordeste,0.91065377,80.0,42,91.06538,11.065376281738281,False
Farias Brito,CE,Nordeste,0.91078055,80.0,22,91.07806,11.078056335449219,False
Jardim de Angicos,RN,Nordeste,0.34521902,23.43,3,34.5219,11.091900177001953,False
Caiabu,SP,Sudeste,0.6126232,50.17,2,61.26232,11.092321472167967,False
Bonfinópolis,GO,Centro-Oeste,0.72764564,61.67,9,72.764565,11.094564514160155,False
Breu Branco,PA,Norte,0.49374714,38.27,40,49.374714,11.104713897705075,False
Morro Agudo de Goiás,GO,Centro-Oeste,0.91111404,80.0,3,91.111404,11.111404418945312,False
Eusébio,CE,Nordeste,0.9111487,80.0,83,91.114876,11.114875793457031,False
Gilbués,PI,Nordeste,0.49442035,38.32,16,49.442036,11.122035675048828,False
Abatiá,PR,Sul,0.7118397,60.05,8,71.18397,11.133967590332034,False
Parambu,CE,Nordeste,0.91135365,80.0,26,91.13537,11.135368347167969,False
São João do Arraial,PI,Nordeste,0.5160745,40.46,12,51.60745,11.147448577880859,False
Campos de Júlio,MT,Centro-Oeste,0.64534223,53.38000000000001,16,64.534225,11.154225463867178,False
Itapura,SP,Sudeste,0.6577262,54.6,3,65.77262,11.172621154785155,False
Várzea,RN,Nordeste,0.35295844,24.12,3,35.295845,11.17584503173828,False
Santana dos Montes,MG,Sudeste,0.75629795,64.44,1,75.62979,11.189791259765627,False
Itutinga,MG,Sudeste,0.67280376,56.09,5,67.28037,11.190372619628903,False
Guatambú,SC,Sul,0.6138103,50.17,18,61.38103,11.211031036376951,False
Paracuru,CE,Nordeste,0.91215944,80.0,50,91.21594,11.2159423828125,False
Massapê,CE,Nordeste,0.91229135,80.0,37,91.22913,11.229133605957031,False
Iporanga,SP,Sudeste,0.6811999,56.89,1,68.11999,11.229987487792968,False
Diadema,SP,Sudeste,0.58282524,47.04999999999999,188,58.282524,11.232524108886729,False
Alto Rio Novo,ES,Sudeste,0.7840483,67.16,11,78.40483,11.244830932617191,False
Barão de Grajaú,MA,Nordeste,0.58929527,47.68,16,58.929527,11.249527282714844,False
Canindé,CE,Nordeste,0.9125094,80.0,90,91.25094,11.250938415527344,False
Bom Jesus da Penha,MG,Sudeste,0.6724881,55.99,4,67.24881,11.258809814453123,False
Santana dos Garrotes,PB,Nordeste,0.5091963,39.63,4,50.91963,11.289628143310544,False
Ipuiúna,MG,Sudeste,0.6865128,57.35,9,68.65128,11.301283264160155,False
Catarina,CE,Nordeste,0.9066485,79.35,10,90.66485,11.314848327636724,False
Salitre,CE,Nordeste,0.9132631,80.0,29,91.32631,11.326309204101562,False
Arapeí,SP,Sudeste,0.64597654,53.27,2,64.59766,11.327656249999997,False
Crixás do Tocantins,TO,Norte,0.47505224,36.17,4,47.505222,11.335222320556639,False
Leme do Prado,MG,Sudeste,0.6877479,57.42,3,68.77479,11.35478790283203,False
Guaraciaba do Norte,CE,Nordeste,0.9135856,80.0,48,91.35856,11.358558654785156,False
Ibicuitinga,CE,Nordeste,0.91360015,80.0,20,91.360016,11.360015869140625,False
Anamã,AM,Norte,0.5152404,40.16,14,51.524036,11.364036407470707,False
Alto Horizonte,GO,Centro-Oeste,0.80184895,68.81,11,80.1849,11.374898376464841,False
Várzea Alegre,CE,Nordeste,0.9137508,80.0,47,91.375084,11.375083923339844,False
Uruçuí,PI,Nordeste,0.4633955,34.96,32,46.33955,11.379550018310546,False
Choró,CE,Nordeste,0.9138276,80.0,15,91.38276,11.382759094238281,False
João Lisboa,MA,Nordeste,0.53198266,41.8,32,53.198265,11.398265075683597,False
Santa Rita do Sapucaí,MG,Sudeste,0.6607206,54.67,43,66.07206,11.402059631347655,False
Barra de Santana,PB,Nordeste,0.4661799,35.21,5,46.617992,11.407992401123046,False
Chorozinho,CE,Nordeste,0.9141058,80.0,26,91.410576,11.410575866699219,False
Santana do Cariri,CE,Nordeste,0.9141198,80.0,22,91.41198,11.411979675292969,False
Jauru,MT,Centro-Oeste,0.6353246,52.12,14,63.53246,11.412459259033206,False
Aratuba,CE,Nordeste,0.91414124,80.0,18,91.41412,11.41412353515625,False
Cardoso Moreira,RJ,Sudeste,0.5034915,38.93,12,50.34915,11.419151611328125,False
Cavalcante,GO,Centro-Oeste,0.74899536,63.470000000000006,9,74.899536,11.429536132812494,False
Nanuque,MG,Sudeste,0.68031645,56.6,35,68.03165,11.431646728515624,False
Ipu,CE,Nordeste,0.91444606,80.0,55,91.4446,11.444602966308594,False
Santa Quitéria,CE,Nordeste,0.91455024,80.0,36,91.455025,11.455024719238281,False
Acreúna,GO,Centro-Oeste,0.7354898,62.06,25,73.54898,11.488980712890623,False
Aimorés,MG,Sudeste,0.65395135,53.9,20,65.395134,11.49513397216797,False
Madalena,CE,Nordeste,0.9149937,80.0,19,91.49937,11.499366760253906,False
Novo Oriente,CE,Nordeste,0.9150434,80.0,41,91.50434,11.504341125488281,False
Porangatu,GO,Centro-Oeste,0.6784912,56.34,39,67.84912,11.509121093749997,False
Jequiá da Praia,AL,Nordeste,0.6663842,55.12,14,66.63842,11.518420104980471,False
Carnaubal,CE,Nordeste,0.915322,80.0,27,91.5322,11.532203674316406,False
Santana do Garambéu,MG,Sudeste,0.6419012,52.65,3,64.19012,11.54011688232422,False
Araguanã,TO,Norte,0.5578476,44.23,10,55.784763,11.554763336181644,False
Croatá,CE,Nordeste,0.91557837,80.0,20,91.55784,11.557838439941406,False
Matozinhos,MG,Sudeste,0.64359665,52.79,36,64.359665,11.569664916992188,False
São Benedito,CE,Nordeste,0.9158929,80.0,59,91.58929,11.589286804199219,False
Janaúba,MG,Sudeste,0.6622001,54.63,66,66.22001,11.590008850097654,False
Paraipaba,CE,Nordeste,0.91590804,80.0,43,91.590805,11.590805053710938,False
Itacarambi,MG,Sudeste,0.660998,54.5,16,66.0998,11.599800109863281,False
Curral Velho,PB,Nordeste,0.5617933,44.57,2,56.179333,11.609332733154297,False
Piedade de Caratinga,MG,Sudeste,0.68959564,57.33,14,68.959564,11.629564208984377,False
Felisburgo,MG,Sudeste,0.68429863,56.8,7,68.42986,11.629862976074222,False
Rochedo,MS,Centro-Oeste,0.5675399,45.12,9,56.753986,11.63398635864258,False
Morro Reuter,RS,Sul,0.6787414,56.24,3,67.87414,11.634137878417967,False
Ribeirão Preto,SP,Sudeste,0.5713237,45.48,241,57.13237,11.65236999511719,False
Tumiritinga,MG,Sudeste,0.62632686,50.96,6,62.632687,11.672686614990234,False
Santana do Acaraú,CE,Nordeste,0.9167856,80.0,25,91.67856,11.678558349609375,False
Nova Russas,CE,Nordeste,0.91690403,80.0,36,91.69041,11.690406799316406,False
Juatuba,MG,Sudeste,0.6457416,52.87,40,64.57416,11.704157714843753,False
Horizonte,CE,Nordeste,0.9170978,80.0,77,91.70978,11.70977783203125,False
Olho-d'Água do Borges,RN,Nordeste,0.43103522,31.39,2,43.103523,11.71352325439453,False
Dona Eusébia,MG,Sudeste,0.64190924,52.47,5,64.190926,11.720925598144532,False
Pirapora,MG,Sudeste,0.6625627,54.52,74,66.25627,11.736271362304684,False
Tejuçuoca,CE,Nordeste,0.9175071,80.0,16,91.75071,11.750709533691406,False
Paranaíba,MS,Centro-Oeste,0.49463096,37.71,56,49.463097,11.753096618652343,False
Independência,CE,Nordeste,0.9175979,80.0,14,91.75979,11.759788513183594,False
Babaçulândia,TO,Norte,0.3935981,27.600000000000005,12,39.35981,11.759809875488276,False
Jucás,CE,Nordeste,0.91763246,80.0,34,91.763245,11.76324462890625,False
Mombaça,CE,Nordeste,0.9176372,80.0,42,91.763725,11.763725280761719,False
Assaré,CE,Nordeste,0.9176638,80.0,25,91.76638,11.766380310058594,False
Pedra Branca,CE,Nordeste,0.91779834,80.0,39,91.77983,11.779830932617188,False
Juarez Távora,PB,Nordeste,0.4778895,36.0,8,47.78895,11.788951873779297,False
Camapuã,MS,Centro-Oeste,0.5096615,39.17,12,50.96615,11.796148376464842,False
Ipueiras,CE,Nordeste,0.9180125,80.0,39,91.80125,11.801246643066406,False
Ninheira,MG,Sudeste,0.66111493,54.31,8,66.111496,11.801495971679685,False
Corumbataí,SP,Sudeste,0.61270607,49.46,2,61.270607,11.810606994628905,False
Jijoca de Jericoacoara,CE,Nordeste,0.91822684,80.0,40,91.822685,11.822685241699219,False
Mulungu,CE,Nordeste,0.91823006,80.0,8,91.823006,11.823005676269531,False
Ibiapina,CE,Nordeste,0.91830736,80.0,35,91.830734,11.830734252929688,False
Uruburetama,CE,Nordeste,0.9186428,80.0,22,91.86428,11.864280700683594,False
Pires Ferreira,CE,Nordeste,0.9187534,80.0,9,91.875336,11.875335693359375,False
Pedro Laurentino,PI,Nordeste,0.5620629,44.28,3,56.20629,11.926291198730468,False
São Felipe D'Oeste,RO,Norte,0.6968652,57.760000000000005,9,69.68652,11.926523437499995,False
Barreiras do Piauí,PI,Nordeste,0.5675994,44.83,5,56.75994,11.92994110107422,False
Itaguajé,PR,Sul,0.74699306,62.76,3,74.69931,11.939310302734377,False
Timburi,SP,Sudeste,0.5749403,45.52,2,57.494034,11.97403381347656,False
Mesquita,MG,Sudeste,0.6958895,57.61,4,69.58894,11.978943481445313,False
Ouro Verde de Minas,MG,Sudeste,0.6801218,55.99,8,68.01218,12.022176513671873,False
Morro Cabeça no Tempo,PI,Nordeste,0.42938158,30.91,6,42.938156,12.028156127929687,False
Pará de Minas,MG,Sudeste,0.6993581,57.9,90,69.935814,12.035813903808595,False
Pacoti,CE,Nordeste,0.9204892,80.0,14,92.04892,12.048919677734375,False
Jequitibá,MG,Sudeste,0.690523,57.0,4,69.0523,12.052299499511719,False
Catingueira,PB,Nordeste,0.5178505,39.72,4,51.785053,12.06505325317383,False
Pereiro,CE,Nordeste,0.92069894,80.0,23,92.06989,12.069892883300781,False
Cedro,CE,Nordeste,0.92074454,80.0,19,92.074455,12.074455261230469,False
Morrinhos,CE,Nordeste,0.9209261,80.0,24,92.092606,12.092605590820312,False
Divisa Alegre,MG,Sudeste,0.6781352,55.720000000000006,13,67.81352,12.093522338867182,False
São Sebastião do Anta,MG,Sudeste,0.7391651,61.81,7,73.91651,12.106511535644529,False
Umburatiba,MG,Sudeste,0.7848953,66.38,2,78.48953,12.10953247070313,False
Alto Santo,CE,Nordeste,0.92132384,80.0,22,92.132385,12.13238525390625,False
Granjeiro,CE,Nordeste,0.9214001,80.0,3,92.140015,12.1400146484375,False
Tururu,CE,Nordeste,0.92143744,80.0,19,92.143745,12.143745422363281,False
Presidente Epitácio,SP,Sudeste,0.65707123,53.56,21,65.70712,12.147122802734373,False
Quixelô,CE,Nordeste,0.9154871,79.4,14,91.54871,12.148713684082026,False
Poranga,CE,Nordeste,0.9215517,80.0,12,92.15517,12.155166625976562,False
Barreira,CE,Nordeste,0.9218524,80.0,41,92.18524,12.18524169921875,False
Alexandria,RN,Nordeste,0.36866218,24.68,15,36.86622,12.186218566894532,False
Ressaquinha,MG,Sudeste,0.7183723,59.64,1,71.83723,12.19722686767578,False
Fartura do Piauí,PI,Nordeste,0.55477923,43.27,6,55.477924,12.207924346923825,False
Papagaios,MG,Sudeste,0.6467353,52.46,13,64.67353,12.21353057861328,False
Quixeré,CE,Nordeste,0.9222129,80.0,21,92.22129,12.221290588378906,False
Aramina,SP,Sudeste,0.6139179,49.16,2,61.39179,12.231788482666019,False
Irauçuba,CE,Nordeste,0.9224254,80.0,36,92.24254,12.242538452148438,False
Itatira,CE,Nordeste,0.92249036,80.0,19,92.24904,12.249038696289062,False
Araripe,CE,Nordeste,0.8845126,76.18,35,88.45126,12.271263427734368,False
Nova Castilho,SP,Sudeste,0.5854928,46.27,2,58.54928,12.27927825927734,False
São João do Jaguaribe,CE,Nordeste,0.92132616,79.85,5,92.132614,12.282614135742193,False
Wall Ferraz,PI,Nordeste,0.56414145,44.12,3,56.414146,12.294146423339846,False
Pacujá,CE,Nordeste,0.9230631,80.0,8,92.30631,12.306312561035156,False
Cachoeirinha,TO,Norte,0.4704273,34.72,3,47.042732,12.322732238769532,False
Marumbi,PR,Sul,0.7369492,61.37,4,73.69492,12.324923400878909,False
São Sebastião da Vargem Alegre,MG,Sudeste,0.70122874,57.79,4,70.12287,12.332871398925782,False
Graça,CE,Nordeste,0.92350173,80.0,18,92.350174,12.350173950195312,False
Acorizal,MT,Centro-Oeste,0.5687839,44.52,5,56.878387,12.358387451171872,False
Rialma,GO,Centro-Oeste,0.8247302,70.11,1,82.47302,12.3630224609375,False
Chapadão do Lageado,SC,Sul,0.6936571,57.0,6,69.36571,12.365707397460938,False
Santo Antônio do Pinhal,SP,Sudeste,0.6117696,48.8,5,61.17696,12.376959991455081,False
Barroquinha,CE,Nordeste,0.9238538,80.0,29,92.38538,12.385383605957031,False
Camocim,CE,Nordeste,0.923932,80.0,79,92.3932,12.393203735351562,False
São Paulo,SP,Sudeste,0.5676837,44.37,4692,56.76837,12.398371582031253,False
Cromínia,GO,Centro-Oeste,0.7230301,59.88,5,72.30301,12.423009033203122,False
Boa Ventura,PB,Nordeste,0.48174632,35.73,9,48.174633,12.44463302612305,False
Jaguaretama,CE,Nordeste,0.9245193,80.0,25,92.45193,12.451927185058594,False
Crato,CE,Nordeste,0.9245461,80.0,110,92.45461,12.454612731933594,False
Indiavaí,MT,Centro-Oeste,0.6285795,50.4,4,62.85795,12.457948303222658,False
Hidrolândia,CE,Nordeste,0.924615,80.0,25,92.4615,12.461502075195312,False
Pedrão,BA,Nordeste,0.40330705,27.85,3,40.330704,12.480703735351561,False
Dirce Reis,SP,Sudeste,0.64577997,52.09,1,64.577995,12.487995300292965,False
Nova Rosalândia,TO,Norte,0.516452,39.14,3,51.645203,12.50520263671875,False
Itaguara,MG,Sudeste,0.7332002,60.809999999999995,18,73.32002,12.510022583007817,False
Martinópole,CE,Nordeste,0.92529076,80.0,10,92.529076,12.529075622558594,False
Cana Verde,MG,Sudeste,0.6813034,55.6,4,68.13034,12.530340576171874,False
Jaíba,MG,Sudeste,0.61281025,48.75,75,61.281025,12.531024932861328,False
Tibau do Sul,RN,Nordeste,0.37050298,24.51,23,37.050297,12.540296783447264,False
Abaiara,CE,Nordeste,0.92559403,80.0,13,92.5594,12.559402465820312,False
Queluzito,MG,Sudeste,0.7716167,64.59,3,77.16167,12.571666870117184,False
Bom Repouso,MG,Sudeste,0.7304946,60.44,7,73.04946,12.609461364746096,False
Iracema,CE,Nordeste,0.92642546,80.0,19,92.64255,12.642547607421875,False
Quiterianópolis,CE,Nordeste,0.92660093,80.0,17,92.660095,12.66009521484375,False
Novo Horizonte,SP,Sudeste,0.7726768,64.6,20,77.267685,12.667684936523443,False
Rosário do Sul,RS,Sul,0.54609346,41.94,25,54.609344,12.669344482421877,False
Itaiçaba,CE,Nordeste,0.9270468,80.0,11,92.70468,12.704681396484375,False
Joaquim Felício,MG,Sudeste,0.6966108,56.95,5,69.66108,12.711079406738278,False
Ararendá,CE,Nordeste,0.9271792,80.0,7,92.71792,12.717918395996094,False
Paraopeba,MG,Sudeste,0.666761,53.95,22,66.6761,12.72610168457031,False
Acarape,CE,Nordeste,0.9113758,78.41,15,91.13758,12.727580871582035,False
Pedranópolis,SP,Sudeste,0.5823433,45.5,2,58.23433,12.734329223632812,False
Orós,CE,Nordeste,0.9274834,80.0,19,92.74834,12.748336791992188,False
Quartel Geral,MG,Sudeste,0.6121939,48.47,6,61.219387,12.74938705444336,False
Porteiras,CE,Nordeste,0.9279784,80.0,30,92.79784,12.797836303710938,False
Senador Pompeu,CE,Nordeste,0.9281636,80.0,23,92.81636,12.816360473632812,False
Deputado Irapuan Pinheiro,CE,Nordeste,0.92832845,80.0,8,92.83285,12.832847595214844,False
Piquet Carneiro,CE,Nordeste,0.9283456,80.0,19,92.834564,12.834564208984375,False
Fortim,CE,Nordeste,0.92842126,80.0,22,92.842125,12.842124938964844,False
General Sampaio,CE,Nordeste,0.9284825,80.0,7,92.84824,12.848243713378906,False
Caridade,CE,Nordeste,0.92872983,80.0,17,92.872986,12.87298583984375,False
Nova União,MG,Sudeste,0.66098005,53.22,7,66.09801,12.878007202148439,False
Baixio,CE,Nordeste,0.92896664,80.0,5,92.89667,12.89666748046875,False
Porto Mauá,RS,Sul,0.60119706,47.22,4,60.119705,12.899705200195314,False
Jaguaribara,CE,Nordeste,0.9290861,80.0,16,92.90861,12.908607482910156,False
Cafezal do Sul,PR,Sul,0.7264002,59.73,5,72.64002,12.910022277832034,False
Monsenhor Tabosa,CE,Nordeste,0.92912394,80.0,19,92.91239,12.912391662597656,False
Rio dos Bois,TO,Norte,0.37338772,24.42,3,37.33877,12.918771820068358,False
Campo Belo do Sul,SC,Sul,0.6075213,47.83,3,60.75213,12.92212860107422,False
Coreaú,CE,Nordeste,0.9292534,80.0,19,92.92534,12.925338745117188,False
Santana do Riacho,MG,Sudeste,0.7697876,64.05,1,76.97876,12.928759765625003,False
Cacaulândia,RO,Norte,0.7177168,58.84,5,71.77168,12.931682739257809,False
Lavras da Mangabeira,CE,Nordeste,0.89012104,76.08,27,89.01211,12.932107849121095,False
Missão Velha,CE,Nordeste,0.88495106,75.55,38,88.4951,12.94510192871094,False
Varjota,CE,Nordeste,0.92970806,80.0,22,92.97081,12.970809936523438,False
Vieirópolis,PB,Nordeste,0.48349786,35.36,4,48.349785,12.98978485107422,False
Potengi,CE,Nordeste,0.93067706,80.0,10,93.0677,13.067703247070312,False
Senador Sá,CE,Nordeste,0.9306796,80.0,10,93.06796,13.067962646484375,False
Raposos,MG,Sudeste,0.66654325,53.57,11,66.65433,13.084327392578125,False
Altaneira,CE,Nordeste,0.9308449,80.0,10,93.08449,13.084487915039062,False
Pedralva,MG,Sudeste,0.6811221,55.01,9,68.11221,13.102213134765627,False
Cosmópolis,SP,Sudeste,0.7053641,57.43,29,70.53641,13.106407470703125,False
Antonina do Norte,CE,Nordeste,0.9312402,80.0,10,93.12402,13.1240234375,False
Bom Sucesso,PR,Sul,0.71035457,57.91,5,71.03545,13.125453796386722,False
Itatuba,PB,Nordeste,0.43661207,30.53,15,43.661205,13.131205291748046,False
Itapiúna,CE,Nordeste,0.93134826,80.0,13,93.13483,13.13482666015625,False
Virgem da Lapa,MG,Sudeste,0.6818028,55.04,7,68.18028,13.140282592773438,False
Quixeramobim,CE,Nordeste,0.93148386,80.0,93,93.148384,13.148384094238281,False
Praia Norte,TO,Norte,0.3817047,25.02,8,38.170467,13.150467376708985,False
Lima Duarte,MG,Sudeste,0.650996,51.94,14,65.0996,13.159601745605471,False
Iguaraçu,PR,Sul,0.68874735,55.71,6,68.87473,13.164732971191405,False
Frutuoso Gomes,RN,Nordeste,0.40259472,27.09,6,40.25947,13.169471893310547,False
Meruoca,CE,Nordeste,0.93169737,80.0,10,93.16974,13.16973876953125,False
Catunda,CE,Nordeste,0.9318144,80.0,11,93.181435,13.181434631347656,False
Bocaiúva do Sul,PR,Sul,0.6739552,54.2,26,67.39552,13.19552307128906,False
Monte Santo do Tocantins,TO,Norte,0.49673247,36.45,4,49.67325,13.223248291015622,False
Ipaporanga,CE,Nordeste,0.9324657,80.0,10,93.24657,13.246566772460938,False
Montividiu,GO,Centro-Oeste,0.8149763,68.25,11,81.49763,13.247627258300781,False
Reriutaba,CE,Nordeste,0.93259305,80.0,26,93.25931,13.259307861328125,False
Campo Alegre do Fidalgo,PI,Nordeste,0.58223295,44.96,4,58.223297,13.263297119140624,False
Vila Flor,RN,Nordeste,0.39750695,26.429999999999996,7,39.750694,13.320694274902348,False
Ererê,CE,Nordeste,0.9333412,80.0,7,93.33412,13.334121704101562,False
Crateús,CE,Nordeste,0.93343073,80.0,92,93.34307,13.343070983886719,False
Potiretama,CE,Nordeste,0.9334943,80.0,6,93.349434,13.349433898925781,False
São Benedito do Sul,PE,Nordeste,0.5473731,41.36,9,54.737312,13.377312316894532,False
Groaíras,CE,Nordeste,0.93398976,80.0,13,93.39898,13.398979187011719,False
Frecheirinha,CE,Nordeste,0.93403184,80.0,19,93.40318,13.403182983398438,False
Dirceu Arcoverde,PI,Nordeste,0.53557307,40.14,4,53.55731,13.417308197021484,False
Tarrafas,CE,Nordeste,0.9342475,80.0,8,93.42475,13.424751281738281,False
Vieiras,MG,Sudeste,0.68742335,55.31,5,68.74233,13.432332458496091,False
Cariré,CE,Nordeste,0.93438727,80.0,12,93.43873,13.438728332519531,False
São José do Barreiro,SP,Sudeste,0.57826585,44.38,2,57.826584,13.446583862304685,False
Paramoti,CE,Nordeste,0.9344948,80.0,7,93.44948,13.449478149414062,False
São João do Paraíso,MA,Nordeste,0.53810346,40.36,15,53.810345,13.450344696044922,False
Santa Terezinha do Progresso,SC,Sul,0.71879405,58.41,2,71.8794,13.469402160644535,False
Forquilha,CE,Nordeste,0.9348208,80.0,19,93.48208,13.482078552246094,False
Penaforte,CE,Nordeste,0.9153208,78.04,4,91.53208,13.4920816040039,False
São José do Campestre,RN,Nordeste,0.38498667,25.0,11,38.49867,13.498668670654297,False
São João Batista,MA,Nordeste,0.5016642,36.65,7,50.166424,13.516423797607423,False
Moraújo,CE,Nordeste,0.9353253,80.0,8,93.53253,13.53253173828125,False
Mar de Espanha,MG,Sudeste,0.7253552,59.0,14,72.53552,13.5355224609375,False
Santo Amaro do Maranhão,MA,Nordeste,0.53763366,40.2,11,53.763367,13.563366699218747,False
Minador do Negrão,AL,Nordeste,0.5068323,37.11,7,50.68323,13.573231353759766,False
Tamboril,CE,Nordeste,0.9357436,80.0,31,93.574356,13.574356079101562,False
Solonópole,CE,Nordeste,0.9357514,80.0,18,93.575134,13.57513427734375,False
Palmácia,CE,Nordeste,0.93607354,80.0,11,93.60735,13.607353210449219,False
Milhã,CE,Nordeste,0.9361933,80.0,15,93.61933,13.619331359863281,False
Campinas,SP,Sudeste,0.61397266,47.76,413,61.397266,13.637266387939455,False
Ipaumirim,CE,Nordeste,0.9365457,80.0,20,93.65457,13.654571533203125,False
Araçuaí,MG,Sudeste,0.63739794,50.02,34,63.739796,13.71979568481445,False
Alcântaras,CE,Nordeste,0.93731207,80.0,13,93.73121,13.731208801269531,False
